e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
-0.014557093444993785, -0.0030637576529040757, 0.013927754565794988, builtin_interfaces.msg.Time(sec=1697811389, nanosec=931350932), 
-0.013025360204530934, -0.002661171616039091, 0.005070386172401657, builtin_interfaces.msg.Time(sec=1697811390, nanosec=21243756), 
-0.013300503530158991, -0.002524434120269292, 0.004761852352063911, builtin_interfaces.msg.Time(sec=1697811390, nanosec=121150823), 
-0.013529335058234393, -0.002726839307447375, -0.0016684390375844198, builtin_interfaces.msg.Time(sec=1697811390, nanosec=222793891), 
-0.013882224018126776, -0.002927742540418321, -0.0018270879506675757, builtin_interfaces.msg.Time(sec=1697811390, nanosec=332049490), 
-0.014043221450436572, -0.0022352535758536508, -0.0021518124930665025, builtin_interfaces.msg.Time(sec=1697811390, nanosec=381963465), 
-0.014150086960271091, -0.0026717988314618603, -0.0013316143081354098, builtin_interfaces.msg.Time(sec=1697811390, nanosec=520868035), 
-0.013171682407566498, -0.0031603123578656626, 0.002971722616323024, builtin_interfaces.msg.Time(sec=1697811390, nanosec=621895788), 
-0.012494882064001955, -0.00262701244391102, 0.005293740459054481, builtin_interfaces.msg.Time(sec=1697811390, nanosec=731115113), 
-0.013187818579642796, -0.002694277626410486, -0.00036371145349986794, builtin_interfaces.msg.Time(sec=1697811390, nanosec=826196265), 
-0.013451512932263876, -0.002516681985469696, -0.0033845738075156465, builtin_interfaces.msg.Time(sec=1697811390, nanosec=918207970), 
-0.014524354820567686, -0.002786528481823452, -0.004537147974864195, builtin_interfaces.msg.Time(sec=1697811391, nanosec=18048400), 
-0.013185333146087053, -0.002750794320538352, 0.0005211095317517652, builtin_interfaces.msg.Time(sec=1697811391, nanosec=126833288), 
-0.01355743679238297, -0.0028025879243041276, 0.002836462328750955, builtin_interfaces.msg.Time(sec=1697811391, nanosec=224768001), 
-0.01325755227880876, -0.001959916691919264, 0.0007367636736340106, builtin_interfaces.msg.Time(sec=1697811391, nanosec=274667266), 
-0.012619099776894016, -0.0024119777952504753, 0.00351006870127326, builtin_interfaces.msg.Time(sec=1697811391, nanosec=415905074), 
-0.012142779338054188, -0.0030491436911972026, 0.0029519090108904643, builtin_interfaces.msg.Time(sec=1697811391, nanosec=525774826), 
-0.01171745734725893, -0.00248282584047545, 0.0028347556185700923, builtin_interfaces.msg.Time(sec=1697811391, nanosec=627796252), 
-0.010647209482045117, -0.002033994018111167, 0.0053974385359107395, builtin_interfaces.msg.Time(sec=1697811391, nanosec=716810235), 
-0.01109751633339251, -0.0021019982692464267, 0.002512711070221945, builtin_interfaces.msg.Time(sec=1697811391, nanosec=817207847), 
-0.010386040265470742, -0.0021810926656087148, 0.0006686852626473537, builtin_interfaces.msg.Time(sec=1697811391, nanosec=926812566), 
-0.010150187963271162, -0.002137811577935088, 0.0029420521246382044, builtin_interfaces.msg.Time(sec=1697811392, nanosec=27825777), 
-0.009533492197470572, -0.0018018219790545233, 0.003114630595438612, builtin_interfaces.msg.Time(sec=1697811392, nanosec=115811722), 
-0.011815129457527274, -0.002225599512884466, -0.005240123092694325, builtin_interfaces.msg.Time(sec=1697811392, nanosec=216194387), 
-0.010770304097242445, -0.0022631531111761125, -0.004403009147203128, builtin_interfaces.msg.Time(sec=1697811392, nanosec=325940711), 
-0.010009630856514184, -0.0021082734342800866, 0.005686960531846371, builtin_interfaces.msg.Time(sec=1697811392, nanosec=426818881), 
-0.008835564794687056, -0.0016776901868168978, 0.006910703718721221, builtin_interfaces.msg.Time(sec=1697811392, nanosec=515819935), 
-0.008001249169600988, -0.001513586439873193, 0.007173594800284986, builtin_interfaces.msg.Time(sec=1697811392, nanosec=615987648), 
-0.006558250893465178, -0.0013772043559838276, 0.007155967126985112, builtin_interfaces.msg.Time(sec=1697811392, nanosec=725815615), 
-0.008444633487022402, -0.0017803349823479757, -0.0018463321687635405, builtin_interfaces.msg.Time(sec=1697811392, nanosec=826812071), 
-0.00896897266607588, -0.0017040680696423771, -0.00818973291882863, builtin_interfaces.msg.Time(sec=1697811392, nanosec=915811519), 
-0.006717731225101997, -0.0013796910180302545, 0.004484074185210546, builtin_interfaces.msg.Time(sec=1697811393, nanosec=32192574), 
-0.006972435803010546, -0.0014658588751220844, 0.005543302437182499, builtin_interfaces.msg.Time(sec=1697811393, nanosec=126047786), 
-0.009441380091938623, -0.0018375392125047777, -0.00907145610916659, builtin_interfaces.msg.Time(sec=1697811393, nanosec=226818698), 
-0.007374395312860549, -0.0013994095378122716, -0.00042491215374521166, builtin_interfaces.msg.Time(sec=1697811393, nanosec=315813791), 
-0.006770247203329638, -0.0012809036898811543, 0.009751732101757726, builtin_interfaces.msg.Time(sec=1697811393, nanosec=416014698), 
-0.005544607776817978, -0.001197799078595626, 0.0055369522227312765, builtin_interfaces.msg.Time(sec=1697811393, nanosec=531843333), 
-0.004156017522695232, -0.0006891465656953627, 0.01278622020887031, builtin_interfaces.msg.Time(sec=1697811393, nanosec=581833673), 
-0.004878596067322771, -0.0006873982887850711, 0.006609643642090959, builtin_interfaces.msg.Time(sec=1697811393, nanosec=672744174), 
-0.0025849151170221907, -0.0006202708574421166, 0.0024802311898921253, builtin_interfaces.msg.Time(sec=1697811393, nanosec=821791594), 
-0.0019978145882391107, -0.00047763137047416237, 0.0073033785148371435, builtin_interfaces.msg.Time(sec=1697811393, nanosec=911821100), 
-0.00036067367875181056, -7.215153773368677e-05, 0.007133996666960177, builtin_interfaces.msg.Time(sec=1697811394, nanosec=21838179), 
-0.0023531375026905055, -0.0004949704279800715, -0.0016595831813138427, builtin_interfaces.msg.Time(sec=1697811394, nanosec=122165981), 
-0.0032466153169184997, -0.0006837189495048009, -0.009320808934640538, builtin_interfaces.msg.Time(sec=1697811394, nanosec=232432562), 
-0.0019959407443367327, -0.00041914696152037207, 0.0014791081308216409, builtin_interfaces.msg.Time(sec=1697811394, nanosec=332165683), 
-0.0004111321201614171, -7.786968778984188e-05, 0.010071336863928587, builtin_interfaces.msg.Time(sec=1697811394, nanosec=421835637), 
5.7634908462667056e-05, 1.0953546455973889e-05, 0.007447898063705477, builtin_interfaces.msg.Time(sec=1697811394, nanosec=522216240), 
4.117219219013091e-05, 8.259151634666385e-06, 0.0015018767156657184, builtin_interfaces.msg.Time(sec=1697811394, nanosec=622435877), 
-0.0013671826727901237, -0.0002867045420085946, -0.004342572368871245, builtin_interfaces.msg.Time(sec=1697811394, nanosec=731920874), 
-0.0024734787144519155, -0.000493185815229582, -0.008389559510554555, builtin_interfaces.msg.Time(sec=1697811394, nanosec=821825430), 
-0.0008253733845092759, -0.00015689633843931716, 0.0013816992579153177, builtin_interfaces.msg.Time(sec=1697811394, nanosec=922012221), 
0.0009294387146860927, 0.00018547192228009386, 0.01137014783320533, builtin_interfaces.msg.Time(sec=1697811395, nanosec=21378041), 
0.0013707178697959232, 0.00028623816750706884, 0.007230540310299812, builtin_interfaces.msg.Time(sec=1697811395, nanosec=130835768), 
0.0007262802050734818, 0.0001463078276609203, -0.0009913269883293355, builtin_interfaces.msg.Time(sec=1697811395, nanosec=222826224), 
0.0008380677701828043, 0.00016187260208362812, -0.001966806516593273, builtin_interfaces.msg.Time(sec=1697811395, nanosec=323985544), 
0.0012206373370446943, 0.0002411317926833745, 0.0016913948673187035, builtin_interfaces.msg.Time(sec=1697811395, nanosec=420372035), 
